match_id,halftime,minute,GOALS - away,GOALS - home,REDCARDS - away,REDCARDS - home,BALL_POSSESSION - away,BALL_POSSESSION - home,PASSES - away,PASSES - home,SUCCESSFUL_PASSES - away,SUCCESSFUL_PASSES - home,KEY_PASSES - away,KEY_PASSES - home,ATTACKS - away,ATTACKS - home,CORNERS - away,CORNERS - home,PENALTIES - away,PENALTIES - home,SHOTS_TOTAL - away,SHOTS_TOTAL - home,SHOTS_ON_TARGET - away,SHOTS_ON_TARGET - home,DANGEROUS_ATTACKS - away,DANGEROUS_ATTACKS - home,SUBSTITUTIONS - away,SUBSTITUTIONS - home,YELLOWCARDS - away,YELLOWCARDS - home,FOULS - away,FOULS - home,INJURIES - away,INJURIES - home,goal_home_event,goal_away_event,red_home_event,red_away_event
19095232,1st-half,26,0.0,0.0,0.0,0.0,53.0,47.0,135.0,116.0,115.0,101.0,3.0,3.0,20.0,32.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,21.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,27,0.0,0.0,0.0,0.0,55.0,45.0,149.0,118.0,128.0,101.0,3.0,3.0,20.0,32.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,21.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,28,0.0,0.0,0.0,0.0,55.0,45.0,149.0,118.0,128.0,101.0,3.0,3.0,23.0,32.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,21.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,29,0.0,0.0,0.0,0.0,55.0,45.0,149.0,118.0,128.0,101.0,3.0,3.0,23.0,34.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,21.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,30,0.0,0.0,0.0,0.0,58.0,42.0,175.0,122.0,153.0,104.0,3.0,3.0,24.0,36.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,21.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,31,0.0,0.0,0.0,0.0,59.0,41.0,186.0,126.0,164.0,108.0,3.0,3.0,24.0,36.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,21.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,32,0.0,0.0,0.0,0.0,59.0,41.0,186.0,126.0,164.0,108.0,3.0,3.0,24.0,36.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,21.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,33,0.0,0.0,0.0,0.0,59.0,41.0,188.0,126.0,165.0,108.0,3.0,3.0,24.0,36.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,16.0,21.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,34,0.0,0.0,0.0,0.0,59.0,41.0,188.0,126.0,165.0,108.0,3.0,3.0,24.0,36.0,2.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,16.0,21.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,35,0.0,0.0,0.0,0.0,59.0,41.0,188.0,126.0,165.0,108.0,5.0,3.0,26.0,37.0,2.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,17.0,21.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,36,0.0,0.0,0.0,0.0,59.0,41.0,192.0,134.0,167.0,114.0,5.0,3.0,26.0,38.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,17.0,22.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,37,0.0,0.0,0.0,0.0,59.0,41.0,192.0,134.0,167.0,114.0,5.0,3.0,27.0,39.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,17.0,22.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,38,0.0,0.0,0.0,0.0,58.0,42.0,193.0,138.0,167.0,115.0,5.0,3.0,27.0,41.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,17.0,26.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,39,0.0,0.0,0.0,0.0,56.0,44.0,193.0,148.0,167.0,125.0,5.0,3.0,27.0,44.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,17.0,27.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,40,0.0,0.0,0.0,0.0,57.0,43.0,202.0,150.0,175.0,126.0,5.0,4.0,27.0,45.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,17.0,32.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,41,0.0,0.0,0.0,0.0,57.0,43.0,203.0,151.0,176.0,127.0,5.0,4.0,27.0,45.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,17.0,34.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,42,0.0,0.0,0.0,0.0,57.0,43.0,203.0,151.0,176.0,127.0,5.0,4.0,28.0,48.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,17.0,34.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,43,0.0,0.0,0.0,0.0,58.0,42.0,220.0,156.0,191.0,130.0,5.0,4.0,29.0,48.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,20.0,34.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,44,0.0,0.0,0.0,0.0,58.0,42.0,220.0,156.0,191.0,130.0,5.0,4.0,31.0,50.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,20.0,34.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,45,0.0,0.0,0.0,0.0,58.0,42.0,224.0,161.0,193.0,135.0,6.0,4.0,32.0,50.0,5.0,1.0,0.0,0.0,7.0,5.0,1.0,1.0,21.0,34.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,46,0.0,0.0,0.0,0.0,59.0,41.0,237.0,161.0,206.0,135.0,6.0,5.0,32.0,50.0,5.0,1.0,0.0,0.0,7.0,5.0,1.0,1.0,21.0,34.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,47,0.0,0.0,0.0,0.0,59.0,41.0,237.0,161.0,206.0,135.0,6.0,5.0,32.0,50.0,5.0,1.0,1.0,0.0,7.0,5.0,1.0,1.0,21.0,34.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,1st-half,48,1.0,0.0,0.0,0.0,59.0,41.0,237.0,161.0,206.0,135.0,6.0,5.0,32.0,50.0,5.0,1.0,1.0,0.0,8.0,5.0,1.0,1.0,21.0,34.0,0.0,0.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
